"id_cell","Layer","radius","centroidx","centroidy","n_vertices","vert1x","vert2x","vert3x","vert4x","vert5x","vert6x","vert7x","vert8x","vert9x","vert10x","vert11x","vert1y","vert2y","vert3y","vert4y","vert5y","vert6y","vert7y","vert8y","vert9y","vert10y","vert11y","iteration"
116,3,1.98943678864869,19.995498,0.338829,5,21.174281,19.939759,19.083213,19.048554,21.876512,NA,NA,NA,NA,NA,NA,0.849814,1.324308,0.441272,0,0,NA,NA,NA,NA,NA,NA,23
117,3,1.98943678864869,22.392046,14.73408,5,23.775938,21.336461,21.217401,21.244335,22.77275,NA,NA,NA,NA,NA,NA,15.199623,15.184022,14.920024,14.167416,14.094032,NA,NA,NA,NA,NA,NA,23
118,3,1.98943678864869,24.881756,2.352025,5,26.422852,24.704804,24.467686,25.371509,27.09117,NA,NA,NA,NA,NA,NA,1.697766,3.291236,3.229381,0,0,NA,NA,NA,NA,NA,NA,23
119,3,1.98943678864869,16.158989,8.648426,7,16.742491,15.888953,15.372803,15.334131,15.76334,16.815911,17.085514,NA,NA,NA,NA,9.408572,9.525422,9.074412,8.775535,8.045788,7.867985,8.51831,NA,NA,NA,NA,23
120,3,1.98943678864869,22.332476,13.493402,6,22.77275,21.244335,21.008925,21.581713,22.176154,23.022613,NA,NA,NA,NA,NA,14.094032,14.167416,13.704927,12.880936,12.584198,13.11284,NA,NA,NA,NA,NA,23
121,3,1.98943678864869,24.966547,19.661807,6,26.282373,24.047735,24.032251,24.660855,25.284695,25.969838,NA,NA,NA,NA,NA,20,20,19.633119,18.761396,18.480087,18.332472,NA,NA,NA,NA,NA,23
122,3,1.98943678864869,15.056088,9.910621,5,15.476183,14.343555,14.03389,15.372803,15.888953,NA,NA,NA,NA,NA,NA,10.942739,10.460029,9.7796,9.074412,9.525422,NA,NA,NA,NA,NA,NA,23
123,3,1.98943678864869,21.659649,9.713611,6,21.861537,21.19948,20.36755,20.322486,22.328174,22.635297,NA,NA,NA,NA,NA,10.826938,10.791959,10.291221,10.013213,9.13326,9.739097,NA,NA,NA,NA,NA,23
124,3,1.98943678864869,14.604439,3.226973,7,14.781344,13.875631,13.922852,14.59117,14.956106,15.39502,15.858147,NA,NA,NA,NA,3.774276,3.342552,1.697766,0,0,0.569611,1.4094,NA,NA,NA,NA,23
125,3,1.98943678864869,16.093361,15.491181,5,16.763652,15.021678,15.583908,15.981752,16.878637,NA,NA,NA,NA,NA,NA,16.292466,16.454865,14.935919,14.554588,15.470584,NA,NA,NA,NA,NA,NA,23
126,3,1.98943678864869,17.685189,9.23648,6,18.315125,18.081621,17.189563,16.742491,17.085514,18.068037,NA,NA,NA,NA,NA,9.703726,10.028881,9.956484,9.408572,8.51831,8.631101,NA,NA,NA,NA,NA,23
127,3,1.98943678864869,12.504401,9.985252,6,12.547738,12.356277,11.406462,11.350419,11.635919,13.226885,NA,NA,NA,NA,NA,10.950183,10.959479,10.059369,9.889261,9.395451,9.95222,NA,NA,NA,NA,NA,23
128,3,1.98943678864869,16.698573,4.182718,5,17.428863,17.311251,15.363282,15.376792,16.602777,NA,NA,NA,NA,NA,NA,4.744393,4.904006,5.403911,5.239173,2.556081,NA,NA,NA,NA,NA,NA,23
129,3,1.98943678864869,23.42635,4.569912,6,24.163416,23.681971,23.567386,22.420535,22.444839,23.534274,NA,NA,NA,NA,NA,5.037014,5.609083,5.638366,4.653845,3.991228,3.392738,NA,NA,NA,NA,NA,23
130,3,1.98943678864869,17.00132,12.068472,6,17.984522,17.222831,15.994712,15.853042,16.725941,17.860885,NA,NA,NA,NA,NA,11.994163,12.734024,12.173405,11.475479,11.171568,11.653619,NA,NA,NA,NA,NA,23
131,3,1.98943678864869,18.78639,11.420392,6,19.613434,18.16767,17.984522,17.860885,18.375615,19.735427,NA,NA,NA,NA,NA,11.625609,12.100764,11.994163,11.653619,10.718192,10.903309,NA,NA,NA,NA,NA,23
132,3,1.98943678864869,20.641188,2.018765,5,21.340843,19.626022,19.539299,19.939759,21.174281,NA,NA,NA,NA,NA,NA,2.795728,2.880623,2.335204,1.324308,0.849814,NA,NA,NA,NA,NA,NA,23
133,3,1.98943678864869,18.166121,0.482518,5,19.083213,18.522122,15.39502,14.956106,19.048554,NA,NA,NA,NA,NA,NA,0.441272,0.950246,0.569611,0,0,NA,NA,NA,NA,NA,NA,23
134,3,1.98943678864869,14.040977,12.799465,6,14.803495,14.464917,12.936171,12.886576,13.599992,14.358102,NA,NA,NA,NA,NA,13.439234,13.652385,13.453208,13.063252,11.899701,12.109431,NA,NA,NA,NA,NA,23
135,3,1.98943678864869,21.183343,18.624639,6,22.448336,21.849516,20.588392,20.650738,21.772716,22.461982,NA,NA,NA,NA,NA,18.65792,19.688533,18.980048,17.809875,17.741583,18.394836,NA,NA,NA,NA,NA,23
136,3,1.98943678864869,20.462,11.703394,6,20.98713,19.907792,19.613434,19.735427,20.36755,21.19948,NA,NA,NA,NA,NA,11.888656,12.334771,11.625609,10.903309,10.291221,10.791959,NA,NA,NA,NA,NA,23
137,3,1.98943678864869,22.979476,10.652378,6,23.113653,22.466583,21.861537,22.635297,23.850419,23.906462,NA,NA,NA,NA,NA,11.484466,11.516279,10.826938,9.739097,9.889261,10.059369,NA,NA,NA,NA,NA,23
138,3,1.98943678864869,13.461263,10.636428,6,14.343555,13.508549,12.547738,13.226885,13.740906,14.03389,NA,NA,NA,NA,NA,10.460029,11.598951,10.950183,9.95222,9.607361,9.7796,NA,NA,NA,NA,NA,23
139,3,1.98943678864869,20.594359,19.673046,4,21.849516,21.841152,18.566632,20.588392,NA,NA,NA,NA,NA,NA,NA,19.688533,20,20,18.980048,NA,NA,NA,NA,NA,NA,NA,23
140,3,1.98943678864869,18.95915,10.151352,7,20.36755,19.735427,18.375615,18.081621,18.315125,20.050194,20.322486,NA,NA,NA,NA,10.291221,10.903309,10.718192,10.028881,9.703726,9.275799,10.013213,NA,NA,NA,NA,23
141,3,1.98943678864869,23.446673,13.777135,7,24.799945,24.655409,23.976545,23.775938,22.77275,23.022613,23.434833,NA,NA,NA,NA,14.520952,15.227628,15.313369,15.199623,14.094032,13.11284,13.003517,NA,NA,NA,NA,23
142,3,1.98943678864869,20.746043,12.390612,5,21.581713,21.008925,19.841682,19.907792,20.98713,NA,NA,NA,NA,NA,NA,12.880936,13.704927,13.350107,12.334771,11.888656,NA,NA,NA,NA,NA,NA,23
143,3,1.98943678864869,21.423572,4.496452,6,22.420535,21.459531,20.653464,20.637565,21.729127,22.444839,NA,NA,NA,NA,NA,4.653845,5.533968,4.926502,4.422972,3.530069,3.991228,NA,NA,NA,NA,NA,23
144,3,1.98943678864869,19.857759,4.545895,7,20.653464,19.480497,19.231392,18.721536,18.917058,19.418514,20.637565,NA,NA,NA,NA,4.926502,5.48915,5.396991,4.225762,3.601797,3.263413,4.422972,NA,NA,NA,NA,23
145,3,1.98943678864869,20.059053,14.650588,6,21.244335,21.217401,19.899643,19.200122,19.841682,21.008925,NA,NA,NA,NA,NA,14.167416,14.920024,15.229831,13.61811,13.350107,13.704927,NA,NA,NA,NA,NA,23
146,3,1.98943678864869,23.19145,8.937079,9,24.135919,23.850419,22.635297,22.328174,22.180517,22.266767,23.153739,23.782647,24.332493,NA,NA,9.395451,9.889261,9.739097,9.13326,8.261121,8.133604,7.650191,7.859904,8.669006,NA,NA,23
147,3,1.98943678864869,13.154656,3.18535,4,13.875631,13.101431,12.204804,13.922852,NA,NA,NA,NA,NA,NA,NA,3.342552,4.402636,3.291236,1.697766,NA,NA,NA,NA,NA,NA,NA,23
148,3,1.98943678864869,19.367665,14.950665,7,19.899643,19.114215,18.814178,18.168563,18.199587,19.062428,19.200122,NA,NA,NA,NA,15.229831,16.237997,16.056804,14.569737,14.282416,13.633497,13.61811,NA,NA,NA,NA,23
149,3,1.98943678864869,22.799228,2.147067,4,23.63511,22.269188,22.880053,23.830623,NA,NA,NA,NA,NA,NA,NA,2.945611,2.332984,0,0,NA,NA,NA,NA,NA,NA,NA,23
150,3,1.98943678864869,21.080592,16.936529,6,21.772716,20.650738,20.620794,20.036367,21.346743,21.911901,NA,NA,NA,NA,NA,17.741583,17.809875,17.790622,16.712242,15.900371,16.472768,NA,NA,NA,NA,NA,23
151,3,1.98943678864869,19.069377,12.281443,6,19.841682,19.200122,19.062428,18.16767,19.613434,19.907792,NA,NA,NA,NA,NA,13.350107,13.61811,13.633497,12.100764,11.625609,12.334771,NA,NA,NA,NA,NA,23
152,3,1.98943678864869,23.891409,11.159704,5,24.133618,24.023731,23.113653,23.906462,24.856277,NA,NA,NA,NA,NA,NA,12.114361,12.13203,11.484466,10.059369,10.959479,NA,NA,NA,NA,NA,NA,23
153,3,1.98943678864869,19.153014,6.450821,7,20.11397,18.873664,18.137087,18.048562,18.07197,19.231392,19.480497,NA,NA,NA,NA,6.725842,7.537344,6.8905,6.431975,6.355236,5.396991,5.48915,NA,NA,NA,NA,23
154,3,1.98943678864869,14.504086,8.862555,6,15.372803,14.03389,13.740906,13.371941,13.77773,15.334131,NA,NA,NA,NA,NA,9.074412,9.7796,9.607361,8.511644,7.808642,8.775535,NA,NA,NA,NA,NA,23
155,3,1.98943678864869,12.682654,9.475893,5,13.740906,13.226885,11.635919,11.832493,13.371941,NA,NA,NA,NA,NA,NA,9.607361,9.95222,9.395451,8.669006,8.511644,NA,NA,NA,NA,NA,NA,23
156,3,1.98943678864869,14.244784,3.981492,9,15.376792,15.363282,15.245837,14.415049,14.027048,13.128146,13.101431,13.875631,14.781344,NA,NA,5.239173,5.403911,5.586573,6.004864,5.746758,4.692968,4.402636,3.342552,3.774276,NA,NA,23
157,3,1.98943678864869,17.562602,10.746987,5,18.375615,17.860885,16.725941,17.189563,18.081621,NA,NA,NA,NA,NA,NA,10.718192,11.653619,11.171568,9.956484,10.028881,NA,NA,NA,NA,NA,NA,23
158,3,1.98943678864869,18.95304,1.350015,5,19.539299,18.493608,18.522122,19.083213,19.939759,NA,NA,NA,NA,NA,NA,2.335204,1.765099,0.950246,0.441272,1.324308,NA,NA,NA,NA,NA,NA,23
159,3,1.98943678864869,20.452275,5.785297,7,21.490363,21.136578,20.480333,20.11397,19.480497,20.653464,21.459531,NA,NA,NA,NA,6.038469,6.549457,6.815222,6.725842,5.48915,4.926502,5.533968,NA,NA,NA,NA,23
160,3,1.98943678864869,17.605804,3.840239,5,18.917058,18.721536,17.428863,16.602777,16.626524,NA,NA,NA,NA,NA,NA,3.601797,4.225762,4.744393,2.556081,2.369312,NA,NA,NA,NA,NA,NA,23
161,3,1.98943678864869,24.749531,5.683481,5,26.527048,24.464591,23.681971,24.163416,25.628146,NA,NA,NA,NA,NA,NA,5.746758,6.255778,5.609083,5.037014,4.692968,NA,NA,NA,NA,NA,NA,23
162,3,1.98943678864869,15.418233,18.169094,6,16.13418,16.207098,15.56398,13.696107,13.904536,14.673511,NA,NA,NA,NA,NA,17.944669,18.458606,18.899348,17.943436,16.823916,16.681413,NA,NA,NA,NA,NA,23
163,3,1.98943678864869,18.677154,9.007972,5,20.06407,20.050194,18.315125,18.068037,18.919227,NA,NA,NA,NA,NA,NA,9.104291,9.275799,9.703726,8.631101,7.948359,NA,NA,NA,NA,NA,NA,23
164,3,1.98943678864869,17.628109,15.705898,5,18.814178,17.13429,16.763652,16.878637,18.168563,NA,NA,NA,NA,NA,NA,16.056804,16.632704,16.292466,15.470584,14.569737,NA,NA,NA,NA,NA,NA,23
165,3,1.98943678864869,19.654191,17.709564,5,20.620794,18.35677,18.34422,19.255969,20.036367,NA,NA,NA,NA,NA,NA,17.790622,18.799202,18.660993,16.464068,16.712242,NA,NA,NA,NA,NA,NA,23
166,3,1.98943678864869,15.044376,7.992855,5,15.76334,15.334131,13.77773,13.852437,14.386978,NA,NA,NA,NA,NA,NA,8.045788,8.775535,7.808642,7.144633,6.140194,NA,NA,NA,NA,NA,NA,23
167,3,1.98943678864869,18.064314,1.318916,5,18.493608,16.618813,15.858147,15.39502,18.522122,NA,NA,NA,NA,NA,NA,1.765099,2.349032,1.4094,0.569611,0.950246,NA,NA,NA,NA,NA,NA,23
168,3,1.98943678864869,22.092681,6.921043,5,23.153739,22.266767,21.136578,21.490363,22.983797,NA,NA,NA,NA,NA,NA,7.650191,8.133604,6.549457,6.038469,6.509173,NA,NA,NA,NA,NA,NA,23
169,3,1.98943678864869,13.83659,14.368207,6,12.171971,12.155409,12.299945,12.936171,14.464917,14.449826,NA,NA,NA,NA,NA,15.243715,15.227628,14.520952,13.453208,13.652385,14.173028,NA,NA,NA,NA,NA,23
170,3,1.98943678864869,24.983082,6.629787,6,26.352437,24.476883,24.464591,26.527048,26.915049,26.886978,NA,NA,NA,NA,NA,7.144633,7.177261,6.255778,5.746758,6.004864,6.140194,NA,NA,NA,NA,NA,23
171,3,1.98943678864869,17.881663,12.97479,6,19.062428,18.199587,17.244366,17.222831,17.984522,18.16767,NA,NA,NA,NA,NA,13.633497,14.282416,13.743223,12.734024,11.994163,12.100764,NA,NA,NA,NA,NA,23
172,3,1.98943678864869,23.845272,16.933105,7,23.984397,23.32609,23.129001,23.976545,24.655409,24.671971,25.3388,NA,NA,NA,NA,17.445741,17.670937,16.275215,15.313369,15.227628,15.243715,15.952153,NA,NA,NA,NA,23
173,3,1.98943678864869,16.253027,17.203844,6,17.169026,16.13418,14.673511,15.021678,16.763652,17.13429,NA,NA,NA,NA,NA,17.081977,17.944669,16.681413,16.454865,16.292466,16.632704,NA,NA,NA,NA,NA,23
174,3,1.98943678864869,15.939086,7.346628,7,16.819796,16.815911,15.76334,14.386978,14.415049,15.245837,16.109259,NA,NA,NA,NA,7.855889,7.867985,8.045788,6.140194,6.004864,5.586573,6.260321,NA,NA,NA,NA,23
175,3,1.98943678864869,19.981124,7.716511,6,20.681315,20.06407,18.919227,18.873664,20.11397,20.480333,NA,NA,NA,NA,NA,8.50674,9.104291,7.948359,7.537344,6.725842,6.815222,NA,NA,NA,NA,NA,23
176,3,1.98943678864869,24.188406,17.936182,5,25.284695,24.660855,23.200025,23.32609,23.984397,NA,NA,NA,NA,NA,NA,18.480087,18.761396,17.90858,17.670937,17.445741,NA,NA,NA,NA,NA,NA,23
177,3,1.98943678864869,24.202895,13.096824,6,25.386576,25.436171,24.799945,23.434833,24.023731,24.133618,NA,NA,NA,NA,NA,13.063252,13.453208,14.520952,13.003517,12.13203,12.114361,NA,NA,NA,NA,NA,23
178,3,1.98943678864869,16.915784,14.685917,6,18.168563,16.878637,15.981752,16.068585,17.244366,18.199587,NA,NA,NA,NA,NA,14.569737,15.470584,14.554588,13.981359,13.743223,14.282416,NA,NA,NA,NA,NA,23
179,3,1.98943678864869,21.543457,11.912794,6,22.176154,21.581713,20.98713,21.19948,21.861537,22.466583,NA,NA,NA,NA,NA,12.584198,12.880936,11.888656,10.791959,10.826938,11.516279,NA,NA,NA,NA,NA,23
180,3,1.98943678864869,24.508157,17.534217,7,26.196107,25.969838,25.284695,23.984397,25.3388,26.002238,26.404536,NA,NA,NA,NA,17.943436,18.332472,18.480087,17.445741,15.952153,16.37046,16.823916,NA,NA,NA,NA,23
181,3,1.98943678864869,17.121618,5.831191,6,18.07197,18.048562,16.109259,15.245837,15.363282,17.311251,NA,NA,NA,NA,NA,6.355236,6.431975,6.260321,5.586573,5.403911,4.904006,NA,NA,NA,NA,NA,23
182,3,1.98943678864869,20.721351,3.637997,6,21.729127,20.637565,19.418514,19.626022,21.340843,21.4282,NA,NA,NA,NA,NA,3.530069,4.422972,3.263413,2.880623,2.795728,2.855266,NA,NA,NA,NA,NA,23
183,3,1.98943678864869,16.884297,17.961087,6,18.34422,18.35677,18.222581,16.207098,16.13418,17.169026,NA,NA,NA,NA,NA,18.660993,18.799202,19.501013,18.458606,17.944669,17.081977,NA,NA,NA,NA,NA,23
184,3,1.98943678864869,16.384758,10.297574,7,16.725941,15.853042,15.720905,15.476183,15.888953,16.742491,17.189563,NA,NA,NA,NA,11.171568,11.475479,11.392857,10.942739,9.525422,9.408572,9.956484,NA,NA,NA,NA,23
185,3,1.98943678864869,22.622904,17.105715,6,23.32609,23.200025,22.461982,21.772716,21.911901,23.129001,NA,NA,NA,NA,NA,17.670937,17.90858,18.394836,17.741583,16.472768,16.275215,NA,NA,NA,NA,NA,23
186,3,1.98943678864869,15.310311,3.548379,6,15.376792,14.781344,15.858147,16.618813,16.626524,16.602777,NA,NA,NA,NA,NA,5.239173,3.774276,1.4094,2.349032,2.369312,2.556081,NA,NA,NA,NA,NA,23
187,3,1.98943678864869,22.386204,15.647428,6,23.129001,21.911901,21.346743,21.336461,23.775938,23.976545,NA,NA,NA,NA,NA,16.275215,16.472768,15.900371,15.184022,15.199623,15.313369,NA,NA,NA,NA,NA,23
188,3,1.98943678864869,13.908249,14.520659,5,13.502238,12.8388,12.171971,14.449826,14.489307,NA,NA,NA,NA,NA,NA,16.37046,15.952153,15.243715,14.173028,14.557686,NA,NA,NA,NA,NA,NA,23
189,3,1.98943678864869,16.192438,19.29879,5,18.222581,18.318083,15.487688,15.56398,16.207098,NA,NA,NA,NA,NA,NA,19.501013,20,20,18.899348,18.458606,NA,NA,NA,NA,NA,NA,23
190,3,1.98943678864869,14.440719,11.35452,6,14.358102,13.599992,13.508549,14.343555,15.476183,15.720905,NA,NA,NA,NA,NA,12.109431,11.899701,11.598951,10.460029,10.942739,11.392857,NA,NA,NA,NA,NA,23
191,3,1.98943678864869,15.050729,14.403398,8,15.981752,15.583908,14.489307,14.449826,14.464917,14.803495,15.561758,16.068585,NA,NA,NA,14.554588,14.935919,14.557686,14.173028,13.652385,13.439234,13.429876,13.981359,NA,NA,NA,23
192,3,1.98943678864869,12.501818,7.706797,6,13.371941,11.832493,11.282647,11.976883,13.852437,13.77773,NA,NA,NA,NA,NA,8.511644,8.669006,7.859904,7.177261,7.144633,7.808642,NA,NA,NA,NA,NA,23
193,3,1.98943678864869,21.898277,1.911163,6,22.269188,21.4282,21.340843,21.174281,21.876512,22.880053,NA,NA,NA,NA,NA,2.332984,2.855266,2.795728,0.849814,0,0,NA,NA,NA,NA,NA,23
194,3,1.98943678864869,23.709985,18.755692,5,24.660855,24.032251,22.448336,22.461982,23.200025,NA,NA,NA,NA,NA,NA,18.761396,19.633119,18.65792,18.394836,17.90858,NA,NA,NA,NA,NA,NA,23
195,3,1.98943678864869,22.489897,5.66077,5,22.983797,21.490363,21.459531,22.420535,23.567386,NA,NA,NA,NA,NA,NA,6.509173,6.038469,5.533968,4.653845,5.638366,NA,NA,NA,NA,NA,NA,23
196,3,1.98943678864869,23.061744,12.325704,6,23.434833,23.022613,22.176154,22.466583,23.113653,24.023731,NA,NA,NA,NA,NA,13.003517,13.11284,12.584198,11.516279,11.484466,12.13203,NA,NA,NA,NA,NA,23
197,3,1.98943678864869,18.393603,2.37614,7,19.626022,19.418514,18.917058,16.626524,16.618813,18.493608,19.539299,NA,NA,NA,NA,2.880623,3.263413,3.601797,2.369312,2.349032,1.765099,2.335204,NA,NA,NA,NA,23
198,3,1.98943678864869,18.092871,17.061598,6,18.34422,17.169026,17.13429,18.814178,19.114215,19.255969,NA,NA,NA,NA,NA,18.660993,17.081977,16.632704,16.056804,16.237997,16.464068,NA,NA,NA,NA,NA,23
199,3,1.98943678864869,23.95626,6.643484,7,24.476883,23.782647,23.153739,22.983797,23.567386,23.681971,24.464591,NA,NA,NA,NA,7.177261,7.859904,7.650191,6.509173,5.638366,5.609083,6.255778,NA,NA,NA,NA,23
200,3,1.98943678864869,20.30045,15.677366,7,21.346743,20.036367,19.255969,19.114215,19.899643,21.217401,21.336461,NA,NA,NA,NA,15.900371,16.712242,16.464068,16.237997,15.229831,14.920024,15.184022,NA,NA,NA,NA,23
101,1,0.795774715459477,6.628173,13.043119,6,6.998578,6.649347,6.005806,6.109904,6.536333,6.83594,NA,NA,NA,NA,NA,13.839179,13.868545,13.58096,12.981656,12.522848,12.590777,NA,NA,NA,NA,NA,24
102,1,0.795774715459477,6.806206,6.843066,6,7.509008,7.406103,6.936773,5.931267,5.951018,7.092568,NA,NA,NA,NA,NA,7.130829,7.270588,7.40853,6.468255,6.30037,6.348249,NA,NA,NA,NA,NA,24
103,1,0.795774715459477,7.272662,5.275531,5,7.579991,7.438452,6.394336,7.249004,7.9158,NA,NA,NA,NA,NA,NA,5.791959,5.841652,5.044905,4.58095,5.193649,NA,NA,NA,NA,NA,NA,24
104,1,0.795774715459477,9.241478,19.740427,5,9.645584,8.719924,8.77233,8.902823,9.571675,NA,NA,NA,NA,NA,NA,20,20,19.219336,19.134794,19.299516,NA,NA,NA,NA,NA,NA,24
105,1,0.795774715459477,6.010744,12.469262,5,6.536333,6.109904,5.458969,5.656409,6.228526,NA,NA,NA,NA,NA,NA,12.522848,12.981656,12.307691,11.96176,11.84143,NA,NA,NA,NA,NA,NA,24
106,1,0.795774715459477,9.76017,4.197206,6,10.415231,10.062197,9.051445,9.112029,9.540742,10.161437,NA,NA,NA,NA,NA,4.866018,4.902962,3.846312,3.686876,3.437,3.764999,NA,NA,NA,NA,NA,24
107,1,0.795774715459477,9.82768,2.264548,7,9.560406,9.412461,9.694357,9.79699,10.192835,10.644597,10.747327,NA,NA,NA,NA,2.779618,2.574772,0.875952,0.565665,0.204491,0.822743,1.083259,NA,NA,NA,NA,24
108,1,0.795774715459477,8.579372,9.232179,6,9.040795,7.982867,7.939992,8.144659,8.298287,8.643657,NA,NA,NA,NA,NA,9.399333,9.58499,9.540945,8.529043,8.469552,8.441715,NA,NA,NA,NA,NA,24
109,1,0.795774715459477,8.01383,18.563434,5,8.234839,7.407758,7.190186,7.404343,8.265936,NA,NA,NA,NA,NA,NA,19.096234,19.263134,18.754358,18.233113,18.095472,NA,NA,NA,NA,NA,NA,24
110,1,0.795774715459477,5.039235,11.914775,6,5.458969,5.034744,4.841421,4.490195,5.190045,5.656409,NA,NA,NA,NA,NA,12.307691,12.558675,12.500112,11.720756,11.348227,11.96176,NA,NA,NA,NA,NA,24
111,1,0.795774715459477,5.954569,19.208264,5,6.204369,5.735314,5.234753,5.354076,6.227902,NA,NA,NA,NA,NA,NA,20,20,18.931705,18.543981,18.722859,NA,NA,NA,NA,NA,NA,24
112,1,0.795774715459477,5.944442,15.127539,6,5.506559,5.085762,4.936402,5.866543,6.297193,6.411239,NA,NA,NA,NA,NA,16.236948,15.909195,15.337498,14.753336,14.798445,15.010689,NA,NA,NA,NA,NA,24
113,1,0.795774715459477,8.453599,7.671751,5,9.218182,8.643657,8.298287,8.159696,9.22903,NA,NA,NA,NA,NA,NA,8.085744,8.441715,8.469552,7.041668,7.60686,NA,NA,NA,NA,NA,NA,24
114,1,0.795774715459477,7.132933,7.954714,6,7.705739,7.045528,6.538783,6.54047,6.936773,7.406103,NA,NA,NA,NA,NA,8.351774,8.563597,8.06697,7.885827,7.40853,7.270588,NA,NA,NA,NA,NA,24
115,1,0.795774715459477,8.987424,2.871402,8,9.65727,9.540742,9.112029,8.172531,8.612388,8.670951,9.412461,9.560406,NA,NA,NA,2.959643,3.437,3.686876,2.830361,2.453281,2.439369,2.574772,2.779618,NA,NA,NA,24
116,1,0.795774715459477,8.108024,0.37982,6,9.79699,8.393108,7.732754,7.634621,10.197885,10.192835,NA,NA,NA,NA,NA,0.565665,1.162742,0.804176,0,0,0.204491,NA,NA,NA,NA,NA,24
117,1,0.795774715459477,8.879041,14.789125,6,9.798617,8.522638,8.38416,8.545217,8.849966,9.719313,NA,NA,NA,NA,NA,15.140765,15.252919,15.134611,14.140143,14.181484,14.643241,NA,NA,NA,NA,NA,24
118,1,0.795774715459477,9.952702,2.352025,6,10.737676,9.65727,9.560406,10.747327,11.100178,11.111811,NA,NA,NA,NA,NA,2.521613,2.959643,2.779618,1.083259,1.859594,2.205783,NA,NA,NA,NA,NA,24
119,1,0.795774715459477,6.438532,8.663264,6,6.40099,6.283376,6.003966,6.538783,7.045528,7.010746,NA,NA,NA,NA,NA,9.34382,9.304586,8.432417,8.06697,8.563597,8.667764,NA,NA,NA,NA,NA,24
120,1,0.795774715459477,9.039871,13.603549,7,8.849966,8.545217,7.991732,8.071577,8.816607,9.010255,9.434984,NA,NA,NA,NA,14.181484,14.140143,13.602933,13.363279,12.873461,12.906915,13.444431,NA,NA,NA,NA,24
121,1,0.795774715459477,9.986619,19.661807,4,10.735314,9.645584,9.571675,10.234753,NA,NA,NA,NA,NA,NA,NA,20,20,19.299516,18.931705,NA,NA,NA,NA,NA,NA,NA,24
122,1,0.795774715459477,6.022435,9.910621,7,5.990943,5.523591,5.499481,5.673627,6.283376,6.40099,6.608613,NA,NA,NA,NA,10.503455,10.105113,9.775391,9.444417,9.304586,9.34382,9.667707,NA,NA,NA,NA,24
123,1,0.795774715459477,8.66386,9.713611,5,9.305375,8.369534,7.982867,9.040795,9.37234,NA,NA,NA,NA,NA,NA,9.984557,10.470923,9.58499,9.399333,9.654737,NA,NA,NA,NA,NA,NA,24
124,1,0.795774715459477,5.773131,3.323914,5,5.807347,5.431181,5.737676,6.111811,6.437205,NA,NA,NA,NA,NA,NA,3.657066,3.621569,2.521613,2.205783,2.672165,NA,NA,NA,NA,NA,NA,24
125,1,0.795774715459477,6.437344,15.491181,5,6.479355,5.621103,5.506559,6.411239,6.882557,NA,NA,NA,NA,NA,NA,16.356029,16.387821,16.236948,15.010689,15.203233,NA,NA,NA,NA,NA,NA,24
126,1,0.795774715459477,7.074076,9.23648,5,7.541832,7.038753,6.608613,6.40099,7.010746,NA,NA,NA,NA,NA,NA,9.589954,9.880431,9.667707,9.34382,8.667764,NA,NA,NA,NA,NA,NA,24
127,1,0.795774715459477,5.00176,9.985252,7,5.523591,4.799779,4.764722,4.305375,4.37234,4.438929,5.499481,NA,NA,NA,NA,10.105113,10.565162,10.554214,9.984557,9.654737,9.606065,9.775391,NA,NA,NA,NA,24
128,1,0.795774715459477,6.679429,4.182718,6,7.249004,6.394336,5.982422,6.204284,6.544389,7.320201,NA,NA,NA,NA,NA,4.58095,5.044905,5.087188,4.038435,3.740705,4.333218,NA,NA,NA,NA,NA,24
129,1,0.795774715459477,9.37054,4.569912,5,10.062197,9.472729,8.924184,9.030767,9.051445,NA,NA,NA,NA,NA,NA,4.902962,5.197295,5.032657,3.87032,3.846312,NA,NA,NA,NA,NA,NA,24
130,1,0.795774715459477,6.843574,12.093059,7,7.166566,6.83594,6.536333,6.228526,6.560437,6.814234,7.308155,NA,NA,NA,NA,12.474875,12.590777,12.522848,11.84143,11.361776,11.392809,11.885491,NA,NA,NA,NA,24
131,1,0.795774715459477,7.514556,11.420392,5,7.736838,7.308155,6.814234,7.636602,8.153207,NA,NA,NA,NA,NA,NA,11.829136,11.885491,11.392809,10.801846,10.843037,NA,NA,NA,NA,NA,NA,24
132,1,0.795774715459477,8.256475,2.018765,5,8.612388,8.172531,7.946836,7.703536,8.353859,NA,NA,NA,NA,NA,NA,2.453281,2.830361,2.83483,1.901796,1.245143,NA,NA,NA,NA,NA,NA,24
133,1,0.795774715459477,7.266449,0.482518,6,7.732754,7.440588,5.644597,5.192835,5.197885,7.634621,NA,NA,NA,NA,NA,0.804176,0.910187,0.822743,0.204491,0,0,NA,NA,NA,NA,NA,24
134,1,0.795774715459477,5.601266,12.864748,6,6.005806,5.83236,5.298539,5.034744,5.458969,6.109904,NA,NA,NA,NA,NA,13.58096,13.628196,13.604538,12.558675,12.307691,12.981656,NA,NA,NA,NA,NA,24
135,1,0.795774715459477,8.488502,18.578183,7,8.902823,8.77233,8.234839,8.265936,8.671616,8.880276,9.06492,NA,NA,NA,NA,19.134794,19.219336,19.096234,18.095472,17.804933,17.884383,18.225733,NA,NA,NA,NA,24
